hora,minuto,temp_minima,temp_maxima,latitude_media,longitude_media,Classe
11,29,-19.31,26.08,52.241767,39.419466,frio	
11,29,-5.43,29.00,36.169841,115.361504,moderado	
11,28,17.01,31.69,18.480470,42.248107,quente	
11,29,-2.34,26.54,44.199772,11.180059,moderado	
11,29,-22.78,27.23,50.630603,46.900806,frio	
11,29,21.86,30.28,7.228605,5.680520,alerta	
11,29,10.39,29.73,24.921281,120.589298,quente	
11,29,11.19,30.18,21.699342,113.370355,quente	
11,29,-1.48,27.60,36.170353,139.230478,moderado	
11,30,8.64,30.60,29.740047,31.379578,quente	
11,28,-6.29,21.84,52.239966,5.260771,frio	
11,28,22.32,30.01,13.659967,98.259923,alerta	
11,29,23.17,30.44,5.630078,6.459565,alerta	
11,29,22.31,29.27,13.659756,121.381092,alerta	
11,29,-6.33,22.32,50.629256,6.338345,frio	
11,29,-20.00,18.73,65.089189,24.890641,frio	
11,29,-0.13,31.67,26.519568,110.772726,moderado	
11,29,-6.54,29.46,37.780226,115.930700,moderado	
11,30,-19.21,24.23,52.239931,36.789478,frio	
11,30,-3.03,27.65,36.170100,137.239148,moderado	
11,29,13.46,36.86,26.520060,73.428713,alerta	
11,29,0.42,28.68,34.560665,136.219089,moderado	
11,30,-22.78,28.02,50.628431,46.900415,frio	
11,29,21.40,30.70,13.659454,75.139462,alerta	
11,29,-7.46,22.42,42.588566,24.000603,frio	
11,29,3.05,27.52,34.560455,138.158766,moderado	
11,28,10.99,29.72,31.350330,32.040154,quente	
11,30,-24.62,22.12,55.448679,56.690064,frio	
11,29,22.55,28.31,0.800041,18.480793,alerta	
11,29,-9.76,25.76,36.169657,47.729943,frio	
11,30,19.30,30.19,10.449563,8.999913,quente	
11,29,19.23,30.44,13.661121,76.790327,quente	
11,29,-7.59,27.42,37.779697,113.900084,moderado	
11,29,-11.76,24.71,47.420568,22.500735,frio	
11,29,-3.92,25.84,44.199616,11.180529,moderado	
11,28,21.99,30.18,7.230361,5.681442,alerta	
11,29,21.56,28.10,2.410535,10.449538,quente	
11,29,-6.24,28.45,36.171388,119.340927,moderado	
11,29,19.22,30.29,10.450777,8.999085,quente	
11,29,-7.34,26.12,42.589464,26.180251,moderado	
11,29,4.30,30.11,29.740300,105.229853,moderado	
11,29,12.42,35.24,26.520176,82.390567,alerta	
11,29,22.79,29.48,5.629731,103.320341,alerta	
11,29,-0.01,32.07,29.741166,114.460470,moderado	
11,29,-5.34,30.29,36.168844,115.358195,moderado	
11,29,22.42,30.18,13.659475,121.379178,alerta	
11,29,23.39,30.30,10.449637,123.551036,alerta	
11,28,-7.20,21.18,50.629934,6.339856,frio	
11,28,-6.80,28.35,36.168720,119.340437,moderado	
11,29,6.73,28.90,39.378780,2.080201,moderado	
11,29,22.48,30.15,4.019466,31.338565,alerta	
11,29,-7.72,21.44,52.239335,7.878006,frio	
11,29,23.93,29.26,0.800480,103.660582,alerta	
11,30,-0.02,31.51,29.738324,112.619309,moderado	
11,30,12.83,29.38,24.920177,122.358019,quente	
11,29,-6.15,29.85,37.779206,115.929487,moderado	
11,29,-2.50,26.05,42.589844,13.090671,moderado	
11,29,0.92,33.42,31.350105,65.969541,moderado	
11,28,-12.77,26.64,40.989758,121.421369,frio	
11,29,9.53,35.52,31.351717,75.387808,quente	
11,29,14.42,29.07,24.920627,92.221118,quente	
11,30,19.27,30.80,15.270309,75.829946,alerta	
11,30,-5.63,31.83,34.559637,50.590043,moderado	
11,29,-9.68,24.43,47.421708,17.760069,frio	
11,28,23.62,32.07,7.230505,8.920126,alerta	
11,29,16.09,35.99,21.699821,77.021619,alerta	
11,30,7.67,29.53,24.920448,118.822535,moderado	
11,28,-4.00,29.48,32.947840,112.019519,moderado	
11,29,6.05,29.61,32.949693,35.431278,moderado	
11,28,-9.26,28.84,39.379625,116.530059,moderado	
11,28,-3.01,23.66,49.029348,2.449229,moderado	
11,29,1.19,31.07,26.519636,112.839603,moderado	
11,30,-6.22,25.94,34.561357,110.918905,moderado	
11,29,8.59,38.71,29.740211,47.998803,alerta	
11,29,-18.58,22.68,40.990192,112.899965,frio	
11,29,-1.37,27.30,36.171063,139.230910,moderado	
11,29,24.09,30.35,12.050094,92.051212,alerta	
11,29,-9.74,21.64,42.591630,144.000605,frio	
11,29,9.37,30.25,23.309644,112.719715,quente	
11,29,15.74,35.10,23.309884,74.269071,alerta	
11,30,22.08,31.63,13.658847,99.911512,alerta	
11,29,23.02,32.30,8.841918,5.680713,alerta	
11,29,20.04,29.84,10.448938,77.729613,alerta	
11,29,-10.59,24.22,45.809871,21.920057,frio	
11,29,12.71,37.08,26.519393,77.009808,alerta	
11,29,-11.41,23.05,50.628973,13.938280,frio	
11,29,-1.58,27.80,36.169717,139.230962,moderado	
11,29,9.23,36.25,31.349731,73.510172,quente	
11,29,1.10,29.01,34.561168,136.220214,moderado	
11,29,21.68,30.08,18.479449,120.000276,alerta	
11,29,4.39,29.58,24.920700,108.179695,moderado	
11,29,0.82,28.81,34.560952,136.220101,moderado	
11,30,23.61,28.50,7.231554,124.050870,alerta	
11,28,-23.33,22.20,58.660308,49.230811,frio	
11,29,-0.05,26.83,40.988247,29.820958,moderado	
11,29,-4.09,24.77,42.591134,28.360398,moderado	
11,29,12.30,30.57,20.088817,105.780477,quente	
11,30,-17.97,25.56,50.629734,36.759362,frio	
11,29,-16.20,25.97,40.990953,123.550043,frio	
11,28,-3.01,25.97,39.380443,29.130212,moderado	
11,29,-11.90,24.17,52.239732,15.770199,frio	
11,29,10.75,34.41,26.520089,32.242009,quente	
11,29,0.03,30.47,29.741534,120.000611,moderado	
11,30,-9.46,28.06,39.378012,118.608832,moderado	
11,29,11.05,28.34,26.519649,87.760453,quente	
11,30,-25.68,23.66,55.450228,62.358319,frio	
11,29,-9.54,22.65,52.239890,10.509581,frio	
11,29,8.76,30.58,23.309717,112.720132,quente	
11,29,0.07,30.87,29.740491,112.618797,moderado	
11,29,23.12,32.84,10.449387,79.359413,alerta	
11,29,-19.29,22.75,55.449560,36.850794,frio	
11,29,14.26,30.08,24.921371,90.440151,quente	
11,29,-9.56,27.97,39.378714,118.610854,moderado	
11,29,19.60,32.97,20.089979,95.551015,alerta	
11,29,11.59,35.58,26.519617,80.598974,alerta	
11,29,-12.41,22.80,39.380843,68.672114,frio	
11,29,21.74,33.05,12.049324,78.899506,alerta	
11,29,-1.76,27.58,36.169400,139.228927,moderado	
11,29,10.48,29.44,24.920222,120.588946,quente	
11,29,16.61,33.11,23.310223,88.249338,alerta	
11,29,20.11,29.68,10.449663,77.728898,alerta	
11,29,-8.28,24.36,42.589938,21.819730,frio	
11,29,-9.50,28.00,39.379987,118.609866,moderado	
11,29,10.52,36.73,26.518964,78.810056,quente	
11,29,-17.34,26.08,40.991014,123.549782,frio	
11,29,-7.72,21.10,57.049580,10.328990,frio	
11,29,15.55,33.35,23.309485,88.249416,alerta	
11,30,23.66,30.46,10.450713,76.090085,alerta	
11,30,-7.51,23.91,49.028224,7.349221,frio	
11,29,14.25,33.53,23.309925,86.499579,alerta	
11,29,-7.72,22.25,50.628632,8.870276,frio	
11,29,-6.13,23.09,45.808612,5.770033,frio	
11,29,9.82,29.60,31.351319,32.040785,quente	
11,29,-28.90,24.07,50.631472,72.249292,frio	
11,29,12.36,29.87,24.919536,122.361495,quente	
11,29,-9.26,26.72,34.558115,48.648549,moderado	
11,29,-9.98,21.25,52.240011,10.509091,frio	
11,29,9.36,35.80,31.351791,73.508703,quente	
11,29,-3.81,26.85,37.779576,140.341322,moderado	
11,29,-7.17,23.42,47.420260,5.919123,frio	
11,29,8.12,29.23,34.559203,35.029964,moderado	
11,29,-3.14,26.22,37.781277,30.508896,moderado	
11,29,20.16,32.76,13.660961,78.440180,alerta	
11,29,-17.70,22.98,53.839355,31.360242,frio	
11,29,-11.67,17.79,47.420297,13.031061,frio	
11,29,2.26,31.08,26.521477,114.629101,moderado	
11,29,4.84,29.20,26.520157,118.208762,moderado	
11,29,-9.68,22.34,52.239006,10.508680,frio	
11,29,23.59,31.87,7.229633,8.920150,alerta	
11,28,19.68,35.76,12.049360,13.147779,alerta	
11,29,-2.18,27.50,36.170499,139.230475,moderado	
11,29,10.68,37.24,28.129822,77.268548,alerta	
11,29,12.49,30.83,26.520108,85.968978,quente	
11,29,2.73,28.14,40.989864,19.170200,moderado	
11,28,7.69,34.53,32.950727,73.719407,quente	
11,28,-32.65,21.33,50.629378,138.169981,frio	
11,29,21.76,29.97,7.230149,5.680520,alerta	
11,29,23.37,29.24,4.019838,98.840088,alerta	
11,29,1.20,28.55,34.558694,136.220184,moderado	
11,29,12.59,34.02,26.519155,84.179950,quente	
11,29,9.35,27.64,32.950367,20.109960,moderado	
11,29,6.35,23.57,23.308978,103.978826,moderado	
11,29,-16.22,22.95,40.990352,115.031479,frio	
11,29,-6.72,23.45,49.029694,7.349767,frio	
11,29,14.68,33.35,23.311483,86.500511,alerta	
11,29,11.05,35.59,28.130345,79.089778,quente	
11,29,0.04,30.57,29.740254,119.998358,moderado	
11,29,-25.28,23.66,55.448222,62.362375,frio	
11,29,-1.86,27.01,36.169241,139.229846,moderado	
11,29,20.50,31.96,13.660523,78.438362,alerta	
11,29,-8.34,24.20,45.810214,10.378500,frio	
11,30,17.32,34.40,21.701648,73.558448,alerta	
11,29,13.05,36.69,24.919884,78.028133,alerta	
11,30,-26.44,24.08,47.420886,131.451144,frio	
11,29,9.59,29.07,32.950983,14.359101,moderado	
11,29,-3.95,27.87,36.170056,51.710540,moderado	
11,29,-1.86,28.50,36.169794,139.230382,moderado	
11,30,17.50,34.51,21.698784,73.560806,alerta	
11,28,23.15,28.77,7.228676,124.051116,alerta	
11,30,10.39,30.34,24.920239,120.588325,quente	
11,29,8.26,38.51,29.740241,48.000339,alerta	
11,29,5.59,28.98,37.779680,24.408909,moderado	
11,29,-29.67,22.19,57.049843,84.100007,frio	
11,29,17.01,23.43,7.231547,36.488908,quente	
11,29,-3.49,26.86,36.168833,121.331294,moderado	
11,29,23.15,29.04,4.020784,98.839671,alerta	
11,29,-12.81,23.17,44.199898,42.478562,frio	
11,29,15.45,31.05,23.309649,90.000301,alerta	
11,29,16.84,35.66,21.699073,77.020200,alerta	
11,28,-21.75,25.11,57.049917,42.789740,frio	
11,29,-3.80,27.75,36.170363,137.240594,moderado	
11,29,23.14,32.57,8.840583,5.680291,alerta	
11,29,21.64,35.49,15.269066,35.830171,alerta	
11,29,9.69,26.30,28.129957,95.449802,moderado	
11,29,21.99,30.58,7.231390,5.679612,alerta	
11,29,-2.08,30.54,32.950542,119.681829,moderado	
11,29,17.31,36.09,21.700589,83.939390,alerta	
11,29,19.53,30.42,12.051365,77.258962,quente	
11,28,22.36,31.49,13.658455,101.559799,alerta	
11,29,-30.12,22.92,47.420730,129.079119,frio	
11,28,22.05,29.78,13.662155,121.379186,alerta	
11,29,23.07,29.96,13.659094,123.031161,alerta	
11,29,13.29,36.89,24.920793,78.029214,alerta	
11,29,17.28,28.02,8.841310,44.589924,quente	
11,29,-8.40,23.82,39.378867,35.380369,frio	
11,29,-14.77,19.97,60.269632,16.220212,frio	
11,29,-5.47,26.33,37.778783,122.031612,moderado	
11,29,13.56,30.89,20.088827,110.899680,quente	
11,28,-25.39,25.25,45.810125,125.768655,frio	
11,29,-16.75,24.13,40.989904,115.030383,frio	
11,28,23.49,31.24,10.449995,105.551567,alerta	
11,30,-24.17,24.13,42.590651,126.549957,frio	
11,29,-12.17,23.17,50.629525,19.010788,frio	
11,29,12.86,30.28,23.310586,119.709125,quente	
11,29,11.57,36.98,26.518176,78.809748,alerta	
11,28,-3.26,27.40,36.170529,139.229343,moderado	
11,29,22.51,30.40,8.839769,77.030845,alerta	
11,29,-7.83,23.96,42.590612,21.818944,frio	
11,29,20.24,29.88,10.448881,77.729228,alerta	
11,30,-0.65,31.00,31.350899,120.630699,moderado	
11,29,23.51,32.84,8.840294,31.619610,alerta	
11,29,-3.28,27.13,36.169708,121.330132,moderado	
11,29,23.29,29.08,5.630917,117.850137,alerta	
11,29,-5.92,25.96,34.561053,110.918205,moderado	
11,29,3.20,37.46,27.340882,80.852333,quente	
11,29,10.78,36.74,28.130700,77.269348,alerta	
11,29,-11.44,20.90,42.589803,43.640695,frio	
11,29,-1.22,30.87,31.350638,118.738123,moderado	
11,29,10.67,29.61,24.919396,120.590601,quente	
11,28,8.20,29.74,23.311225,107.479513,quente	
11,29,-31.93,22.01,60.269920,77.838681,frio	
11,29,-20.01,22.68,44.201254,80.499199,frio	
11,29,-3.39,25.77,42.589726,28.360580,moderado	
11,29,21.59,30.35,7.228664,5.680545,alerta	
11,29,14.97,31.13,23.311575,89.998906,alerta	
11,29,-13.19,22.30,50.629362,19.009706,frio	
11,29,-4.59,26.53,37.780910,48.810354,moderado	
11,29,21.62,30.58,15.271477,120.830039,alerta	
11,29,18.89,35.42,16.872219,80.370600,alerta	
11,29,-11.31,26.54,40.990583,70.299910,moderado	
11,29,18.52,34.03,20.089883,85.308993,alerta	
11,29,1.10,28.31,34.560076,136.220887,moderado	
11,29,-14.58,26.74,40.988157,121.419144,frio	
11,29,-5.81,21.03,50.629732,3.800346,frio	
11,28,9.52,29.21,21.701408,106.438509,quente	
11,29,-8.65,21.47,53.842154,9.550755,frio	
11,29,-9.79,22.72,52.240486,13.140722,frio	
11,29,-7.42,22.52,52.239163,7.879987,frio	
11,29,-15.77,27.92,47.420303,41.449421,frio	
11,29,-3.25,27.45,36.170635,137.238945,moderado	
11,30,23.20,30.54,10.449340,76.090924,alerta	
11,28,20.10,31.41,15.270857,75.830075,alerta	
11,29,-7.82,24.50,45.810879,10.380071,frio	
11,29,8.38,29.13,34.559390,35.029318,moderado	
11,29,-14.76,21.45,55.449684,22.680007,frio	
11,29,15.42,32.84,23.311605,88.249893,alerta	
11,29,23.30,29.88,13.659897,123.030263,alerta	
11,29,23.72,29.59,2.411204,100.448601,alerta	
11,29,-8.31,22.22,42.589715,24.000115,frio	
11,29,-5.68,23.85,42.590201,19.639574,moderado	
11,29,23.67,29.06,2.409307,102.050777,alerta	
11,29,8.58,34.63,32.949290,73.722963,quente	
11,30,-0.37,29.77,29.738210,119.999036,moderado	
11,29,-1.41,32.40,32.950106,58.401213,moderado	
11,30,23.53,29.22,0.799385,103.660107,alerta	
11,29,3.08,30.63,34.561124,71.998546,moderado	
11,29,-8.32,21.53,52.241028,7.879265,frio	
11,29,-23.34,26.93,52.239859,47.298035,frio	
11,29,3.47,27.96,37.780957,14.238630,moderado	
11,29,-22.95,23.98,58.661535,40.001161,frio	
11,29,12.36,36.20,26.518311,75.219955,alerta	
11,29,-27.99,25.63,47.420556,124.340385,frio	
11,29,-9.18,25.38,47.420733,17.760097,moderado	
11,29,9.25,30.69,21.699643,109.900165,quente	
11,29,1.11,29.83,34.558934,132.319844,moderado	
11,30,22.83,30.14,13.660165,123.029415,alerta	
11,29,-1.68,26.85,36.168489,139.229603,moderado	
11,29,-3.70,27.32,36.170937,137.240883,moderado	
11,30,19.31,35.69,18.480024,77.751484,alerta	
11,28,-11.14,25.82,37.779138,44.748959,frio	
11,29,-25.58,21.33,55.450380,59.528813,frio	
11,29,-26.59,25.40,50.630145,59.580490,frio	
11,29,23.90,30.69,10.450654,123.550823,alerta	
11,29,-8.33,28.93,39.379032,116.531344,moderado	
11,29,-11.80,23.31,52.240217,15.769849,frio	
11,29,-8.74,24.78,44.199650,20.119735,moderado	
11,29,8.51,35.64,29.738835,70.148174,quente	
11,28,9.13,35.30,26.521330,14.330509,quente	
11,29,-2.95,25.12,39.381045,29.130199,moderado	
11,29,-5.89,22.24,52.238793,5.258804,frio	
11,29,-8.19,27.36,37.780427,113.899711,moderado	
11,28,-25.07,21.73,58.660246,52.310426,frio	
11,30,22.31,31.32,8.841304,7.301400,alerta	
11,29,-24.40,25.07,53.840315,50.450617,frio	
11,29,-10.22,25.56,40.988414,44.729491,frio	
11,29,-15.68,23.70,49.029594,29.390178,frio	
11,29,-14.89,25.95,39.380458,106.130114,frio	
11,29,17.52,34.31,21.700230,73.560153,alerta	
11,29,13.36,36.52,24.918331,79.799011,quente	
11,29,2.43,29.40,31.348630,105.549119,moderado	
11,29,20.05,26.92,5.629635,9.691261,quente	
11,29,12.94,27.75,23.307854,121.459674,quente	
11,29,23.73,30.35,2.409603,45.799908,alerta	
11,29,-6.44,26.48,42.588623,26.180297,moderado	
11,29,22.59,30.51,15.270263,120.829461,alerta	
11,29,10.07,29.51,24.918112,120.589667,quente	
11,29,-3.56,27.99,36.168917,51.709601,moderado	
11,29,23.01,30.46,7.232005,99.730250,alerta	
11,28,20.49,33.38,16.869152,82.050876,alerta	
11,29,-10.00,25.09,37.780973,44.748935,frio	
11,29,-18.79,22.02,60.269332,29.189887,frio	
11,29,-27.39,26.22,50.630087,59.580730,frio	
11,29,-1.96,27.80,36.170494,139.229546,moderado	
11,30,9.34,34.27,29.739267,77.539926,quente	
11,29,14.39,33.25,24.919870,72.709463,quente	
11,29,13.12,35.84,20.826622,74.010998,alerta	
11,29,14.33,38.11,24.918535,51.429382,alerta	
11,29,14.11,31.60,24.919094,88.670680,alerta	
11,29,23.39,30.48,10.450601,123.548056,alerta	
11,29,0.51,28.59,36.168874,133.260580,moderado	
11,29,1.47,29.31,34.558459,136.217723,moderado	
11,29,-8.61,23.04,49.028662,9.799839,frio	
11,29,22.94,29.97,5.630532,6.460448,alerta	
11,28,9.14,37.11,31.350608,73.509865,quente	
11,29,22.20,31.49,13.661223,101.559138,alerta	
11,30,17.19,34.82,23.311130,72.519640,alerta	
11,29,23.93,29.23,0.801415,103.659610,alerta	
10,29,16.79,36.22,21.700528,77.019191,alerta	
11,29,18.84,30.24,13.660452,76.791697,quente	
11,29,-23.30,24.09,42.590254,126.550813,frio	
11,29,6.99,29.57,36.170960,31.819701,moderado	
11,29,-1.96,28.00,36.169875,139.230312,moderado	
11,29,8.29,38.91,29.740810,48.001520,alerta	
11,29,-20.39,23.40,53.840810,39.549287,frio	
11,29,-19.36,24.67,53.840844,36.819462,frio	
11,29,-13.29,22.67,50.631135,19.009816,frio	
11,28,23.66,30.73,5.628727,8.070161,alerta	
11,29,5.39,29.38,37.780175,24.410529,moderado	
11,29,-1.52,26.88,32.951381,106.280822,moderado	
11,29,23.11,32.40,8.841762,5.679672,alerta	
11,29,-6.27,26.90,37.779621,120.000330,moderado	
11,29,16.35,32.81,23.309347,88.251125,alerta	
11,29,-2.56,22.40,31.348801,103.659975,moderado	
11,29,-0.38,28.85,34.559780,136.219645,moderado	
11,29,17.74,32.62,21.698719,70.101349,alerta	
11,29,9.58,37.19,31.350020,71.619311,quente	
11,29,20.85,34.02,15.268635,77.499800,alerta	
11,29,-9.34,25.67,39.380337,124.859986,frio	
11,30,-19.57,24.78,55.450214,36.850843,frio	
11,29,-10.94,21.79,50.629877,11.410245,frio	
11,29,12.18,36.28,26.518939,75.217801,alerta	
11,29,-19.89,21.76,58.660365,30.769706,frio	
11,29,-11.76,23.52,47.419976,22.499909,frio	
11,30,-5.48,24.17,42.591018,19.639059,moderado	
11,29,1.10,28.63,34.560540,136.220060,moderado	
11,29,0.18,31.13,29.739370,112.618348,moderado	
11,29,23.30,30.64,10.447705,123.550952,alerta	
11,29,20.40,34.16,15.267932,77.499749,alerta	
11,29,10.03,34.68,29.739242,77.540417,quente	
11,30,-17.16,22.56,53.840163,28.640123,frio	
11,29,0.62,27.18,40.990097,14.911020,moderado	
11,28,4.72,28.90,26.518625,118.210347,moderado	
11,29,-8.56,28.35,39.379053,116.530670,moderado	
11,28,19.26,35.59,13.661532,5.777754,alerta	
11,29,23.39,30.71,10.449444,121.909307,alerta	
11,29,-13.11,25.11,39.380302,114.449386,frio	
11,30,-9.62,26.63,44.198860,26.829477,moderado	
11,29,-8.22,22.52,52.239085,7.881419,frio	
11,29,23.08,36.49,12.050365,42.739403,alerta	
11,29,23.36,30.47,5.629679,8.069848,alerta	
11,28,11.26,29.59,24.918120,120.587777,quente	
11,29,15.34,35.47,23.310380,74.269591,alerta	
11,29,-3.51,30.79,34.560663,114.809276,moderado	
11,29,-25.63,23.62,57.049232,54.588054,frio	
11,29,-21.75,21.43,58.660687,36.920919,frio	
11,30,22.55,28.66,7.229041,80.269989,alerta	
11,29,-6.32,28.21,36.170293,119.340373,moderado	
11,29,-1.18,28.60,37.781249,138.309171,moderado	
11,29,-3.95,25.93,37.778819,48.810749,moderado	
11,29,-8.59,27.27,32.949390,50.739518,moderado	
11,29,17.32,34.37,21.700956,73.559684,alerta	
11,29,11.86,36.02,28.128114,77.270369,alerta	
11,29,-15.15,25.73,49.030100,34.290253,frio	
11,28,-24.59,22.02,57.049239,60.488638,frio	
11,29,-2.28,28.00,36.170091,139.230952,moderado	
11,29,3.31,29.72,28.130014,120.908434,moderado	
11,29,22.16,31.22,7.229505,4.051025,alerta	
11,29,-1.04,31.19,28.222382,113.289923,moderado	
11,29,-16.51,22.48,55.449994,25.510514,frio	
11,29,21.53,30.21,15.269883,74.170276,alerta	
11,29,-19.61,25.54,52.239721,36.789727,frio	
11,29,10.59,29.43,24.920934,120.589870,quente	
10,29,20.58,27.02,4.018329,13.661945,quente	
11,29,-6.93,24.30,45.809775,10.379341,frio	
11,28,2.47,36.51,26.549801,81.338404,moderado	
11,29,-23.22,21.11,55.449993,59.529991,frio	
11,29,3.66,28.09,37.780402,14.240603,moderado	
11,29,16.56,33.25,20.088934,75.070546,alerta	
11,29,-2.02,28.49,34.560951,70.049383,moderado	
11,29,-13.07,22.50,53.838524,17.729550,frio	
11,29,6.85,29.23,32.950559,35.430683,moderado	
11,29,-9.58,25.56,40.990762,44.728859,frio	
11,29,13.56,33.30,24.918314,86.899439,alerta	
11,29,-2.74,30.96,32.950853,117.771110,moderado	
11,29,-5.41,20.23,53.838822,6.820441,frio	
11,29,22.59,28.22,5.631034,101.698836,alerta	
11,29,24.65,28.66,0.798397,127.768750,alerta	
11,29,5.24,31.96,36.169326,9.939626,moderado	
11,29,-18.60,21.82,55.450991,31.179120,frio	
11,28,9.86,30.54,21.701095,109.899692,quente	
11,29,21.68,30.59,7.230432,4.049808,alerta	
11,29,22.39,30.38,7.230074,5.679827,alerta	
11,29,-13.39,23.07,50.631175,19.010109,frio	
11,29,-19.29,23.41,53.840109,34.088643,frio	
11,30,13.22,30.83,23.309427,119.709594,quente	
11,29,23.69,33.69,8.839414,18.650940,alerta	
11,29,-21.86,23.93,55.449902,48.190164,frio	
11,29,13.10,30.85,20.090122,105.778683,quente	
11,30,-15.35,17.18,60.268496,9.729620,frio	
11,29,-9.47,23.75,42.588318,141.819420,frio	
11,29,8.36,39.11,29.739125,48.000583,alerta	
11,30,0.18,31.28,28.129231,111.820332,moderado	
11,29,-30.54,23.44,49.030727,134.690424,frio	
11,29,16.54,36.44,21.699811,78.750721,alerta	
11,29,-18.69,22.42,60.270605,29.190806,frio	
11,28,-30.27,21.70,57.051202,90.000321,frio	
11,30,21.40,32.91,8.840134,13.779098,alerta	
11,29,2.62,29.50,31.350308,105.550479,moderado	
11,29,-12.24,22.57,50.630622,19.010013,frio	
11,29,-21.46,23.90,57.050148,39.839579,frio	
11,29,-4.18,30.11,34.558663,116.761671,moderado	
11,29,22.18,30.52,7.229748,4.051318,alerta	
11,29,15.28,32.66,23.309577,88.247724,alerta	
11,29,19.39,35.27,12.049638,13.148924,alerta	
11,29,19.89,35.39,16.870173,80.368546,alerta	
11,29,15.46,30.68,23.310832,89.998869,alerta	
11,29,-10.08,22.25,52.239729,10.508537,frio	
11,29,20.31,31.48,13.658124,43.759710,alerta	
11,28,0.13,31.23,29.740319,116.310782,moderado	
11,29,15.82,29.79,18.480607,103.100035,quente	
11,29,-1.44,27.17,36.169265,139.229302,moderado	
11,29,12.29,33.46,26.520560,84.178525,quente	
11,29,19.85,30.38,13.658861,76.788583,quente	
11,29,-19.76,27.00,42.589844,124.359114,frio	
11,28,14.36,34.01,23.309492,86.500365,alerta	
11,29,-6.80,28.25,36.171669,119.341737,moderado	
11,28,21.76,30.76,18.478700,72.679360,alerta	
11,29,-7.94,24.11,49.029724,7.350142,frio	
11,29,-9.04,17.11,63.489843,8.998989,frio	
11,29,22.89,29.08,5.630705,117.849293,alerta	
11,29,-14.28,26.34,40.988852,121.418735,frio	
11,29,1.44,29.19,34.559170,136.218746,moderado	
11,29,11.43,36.94,28.131479,77.269799,alerta	
11,29,-2.25,30.69,31.350752,116.859191,moderado	
11,29,-29.67,19.66,53.841296,88.639693,frio	
11,29,1.58,25.26,29.739861,103.380136,moderado	
11,29,22.21,29.98,13.661187,121.378475,alerta	
11,29,10.47,29.89,24.918876,120.589230,quente	
11,29,15.85,30.98,23.310327,89.999131,alerta	
11,29,-11.77,22.47,50.629546,19.008737,frio	
11,29,23.73,29.30,0.799510,118.129346,alerta	
11,30,-7.72,22.72,52.240158,7.880203,frio	
11,29,20.81,30.90,16.869125,73.668987,alerta	
11,29,13.02,35.54,24.919586,69.160365,alerta	
11,29,0.09,27.86,28.130009,106.360521,moderado	
11,30,-26.56,23.62,45.810146,121.151130,frio	
11,29,-32.36,20.40,47.419226,107.760748,frio	
11,29,-21.89,22.54,57.048823,42.790174,frio	
11,28,15.35,31.18,23.308709,90.000398,alerta	
11,29,-3.68,22.99,49.029542,2.449967,moderado	
11,29,-3.35,27.55,36.171268,137.241044,moderado	
11,29,15.61,30.05,21.700383,94.329684,quente	
11,29,21.60,30.50,7.230618,4.049769,alerta	
11,29,-14.69,26.61,39.379367,106.131675,frio	
11,29,18.58,34.17,18.479828,76.060898,alerta	
11,29,-10.16,26.60,44.200891,24.599602,moderado	
11,30,20.88,34.29,15.268980,77.499283,alerta	
11,29,-21.01,24.91,57.050385,42.788446,frio	
11,29,-6.78,21.72,50.629758,6.340190,frio	
11,29,-23.67,24.23,42.589215,126.549152,frio	
11,29,6.79,33.36,34.559923,9.728710,moderado	
11,29,3.25,30.02,28.131287,120.911201,moderado	
11,29,3.43,28.18,34.559462,138.160841,moderado	
11,29,-4.58,28.54,34.562241,112.860435,moderado	
11,29,0.30,30.28,29.740391,116.310078,moderado	
11,29,17.90,31.90,18.479991,74.369278,quente	
11,29,-2.75,30.86,32.948325,117.771230,moderado	
11,29,-8.62,22.81,50.630754,6.340464,frio	
11,29,21.86,31.54,13.660818,101.560358,alerta	
11,29,4.61,22.73,26.520141,102.091375,moderado	
11,29,-9.05,21.33,50.628713,8.870611,frio	
11,29,-1.15,28.47,31.349728,111.201125,moderado	
11,29,-2.06,27.20,36.169073,139.228722,moderado	
11,29,-25.09,22.17,58.660637,52.310573,frio	
11,29,-12.28,23.55,45.809728,26.538998,frio	
11,29,10.15,36.54,29.740605,73.850190,quente	
11,29,-11.96,23.07,50.631185,19.009205,frio	
11,28,15.35,32.57,23.310921,88.250247,alerta	
11,29,-30.84,21.69,53.840486,91.358837,frio	
11,29,14.45,33.46,23.310717,86.498791,alerta	
11,29,20.90,34.69,13.660150,80.089955,alerta	
11,29,-6.29,26.94,34.560076,108.970480,moderado	
11,29,-2.16,26.91,36.169993,139.230305,moderado	
11,29,-17.79,22.15,57.050701,28.028895,frio	
11,29,-20.19,22.37,44.200162,80.499917,frio	
11,29,-7.08,31.66,37.779190,58.980845,moderado	
11,29,-24.50,25.28,53.838850,50.450794,frio	
11,29,-0.10,30.80,31.351631,120.628327,moderado	
11,28,17.09,31.69,18.479921,42.249977,quente	
11,29,-26.50,22.43,55.450261,56.690078,frio	
11,29,-8.96,26.48,34.560417,48.651348,moderado	
11,29,24.61,30.34,5.629661,100.089807,alerta	
11,28,-8.36,29.24,39.379780,116.530031,moderado	
11,30,23.22,28.89,8.839895,125.679262,alerta	
11,29,20.56,33.86,15.269291,77.500427,alerta	
11,29,-5.42,28.22,36.170105,117.350531,moderado	
