Timestamp,SourceIP,DestinationIP,SourcePort,DestinationPort,FirstAckTimestamp,FinTimestamp,TotalLength,PacketsFromServer,PacketsPerTotalTime,DOS
1499259564.065957,172.16.0.1,192.168.10.50,58106,80,0.999417,4030.1046590000005,12421,58,0.014143553287805572,Ataque
1499275282.357842,192.168.10.12,23.195.94.165,51258,443,0.044101999999999995,116.02769599999999,236,18,0.1551353738852144,Normal
1499278413.883306,192.168.10.5,162.208.22.34,56743,443,0.041667,0.22916999999999998,12,4,17.454291573940743,Normal
1499262991.768209,192.168.10.14,23.77.88.53,52197,443,0.057299,127.24105,24,17,0.133604681822415,Normal
1499266548.205145,192.168.10.25,188.165.12.138,51225,443,0.096215,95.366811,648,52,0.5452630685113293,Normal
1499257012.731504,192.168.10.12,178.172.160.2,50466,443,0.142125,0.430854,111,5,11.604859186638627,Normal
1499262590.3322651,192.168.10.9,52.84.40.55,16581,443,0.031632,115.736938,23,17,0.13824454211843762,Normal
1499261361.973031,192.168.10.12,63.251.98.12,33760,80,0.023874,1.170973,68,4,3.415962622536985,Normal
1499266559.706856,192.168.10.19,211.233.74.23,36410,443,0.24853499999999998,2.565314,57,52,20.27042303593244,Normal
1499269282.847036,192.168.10.51,172.217.6.194,55326,443,0.036956,115.710328,236,18,0.14691860522597425,Normal
1499277993.408349,192.168.10.5,104.88.89.135,53252,443,0.023388,116.074424,23,17,0.1464577588599535,Normal
1499258397.1213849,192.168.10.16,69.16.175.10,60640,443,0.019574,10.07506,200,15,1.389569888417538,Normal
1499278321.045724,192.168.10.5,162.208.20.178,55820,443,0.084704,0.364863,12,4,10.963018996171165,Normal
1499282866.168996,192.168.10.8,216.58.219.226,61735,443,0.036659,0.805121,12,6,6.210246658576785,Normal
1499266755.035434,192.168.10.19,174.35.73.94,53251,80,0.023116,5.046677,68,4,0.5944505661844417,Normal
1499259641.222214,192.168.10.17,72.247.65.103,58521,443,0.023891,117.453855,296,23,0.19582158457038304,Normal
1499261607.839393,172.16.0.1,192.168.10.50,48648,80,0.000628,1514.619502,19519,48,0.030370664011164963,Ataque
1499282498.2579288,192.168.10.12,68.67.178.132,46808,443,0.032331,10.114216,1564,8,0.7909659038327835,Normal
1499278845.403664,192.168.10.25,192.168.10.3,53086,389,9.300000000000001e-05,3600.0,144,10,-1000.0,Normal
1499279057.38838,192.168.10.19,54.230.51.210,36076,443,0.029660000000000002,115.55356299999998,272,21,0.17307990754036723,Normal
1499256201.4191089,192.168.10.12,184.29.128.170,42920,80,0.024284,116.78621799999999,944,77,0.6507617191610745,Normal
1499262789.948764,192.168.10.14,23.37.43.27,52038,80,0.105608,28.381938,14,7,0.24663573009003115,Normal
1499261159.8375359,172.16.0.1,192.168.10.50,37986,80,0.0006360000000000001,2864.282706,13918,63,0.021645908020924243,Ataque
1499276404.576697,192.168.10.8,174.129.242.44,58929,80,0.050768,2.269807,12,5,2.2028304609158393,Normal
1499261112.328509,192.168.10.8,69.172.216.111,51746,443,0.023843,0.339731,43,6,17.661031816348817,Normal
1499257408.875679,192.168.10.14,68.67.178.132,50014,443,0.032032,15.126114999999999,13,9,0.5288866308368012,Normal
1499275068.576943,192.168.10.19,72.167.239.239,45438,80,0.029546,0.060319000000000005,68,4,66.31409671911008,Normal
1499271123.315917,192.168.10.25,178.208.89.153,52009,80,0.107267,30.978441999999998,84,5,0.16140256504830033,Normal
1499256873.297142,192.168.10.9,204.154.111.109,15123,443,0.032742,5.131144,12,7,1.3642181938374753,Normal
1499266086.594305,192.168.10.8,136.243.73.200,53583,443,0.116943,0.356688,43,4,11.214282510204988,Normal
1499270756.960227,192.168.10.12,52.25.203.53,57314,443,0.083017,61.060093,200,15,0.2292823235627892,Normal
1499261159.759146,172.16.0.1,192.168.10.50,37956,80,0.000798,2864.341857,18237,60,0.020598099998369014,Ataque
1499278023.88189,192.168.10.9,195.16.108.152,21344,443,0.155353,62.153915000000005,1334,100,1.5928200178540648,Normal
1499262177.81994,192.168.10.16,74.84.219.145,40044,443,0.042666,6.136431,428,34,5.377718742376472,Normal
1499259229.817264,172.16.0.1,192.168.10.50,56198,80,3006.819082,4011.1381579999997,19637,56,0.012963901504187482,Ataque
1499263657.791177,192.168.10.12,23.60.72.143,51634,443,0.077341,116.89441599999999,236,18,0.153985114224789,Normal
1499275972.023599,192.168.10.8,199.244.48.51,57884,443,0.023292,1.614876,12,16,9.907881472013953,Normal
1499272331.7514,192.168.10.9,172.217.6.196,18967,443,0.037205,0.234028,12,8,29.91095082639684,Normal
1499271054.157351,192.168.10.14,23.194.140.241,53939,443,0.023297,5.370823000000001,12,6,1.1171472230605997,Normal
1499256871.0531108,192.168.10.9,178.255.83.1,15069,80,0.023333,3.100631,24,5,1.6125749887684153,Normal
1499267839.7674038,192.168.10.16,192.82.243.118,58270,443,0.024239,0.483328,20,9,16.55190677966102,Normal
1499272565.2102869,192.168.10.51,209.48.71.121,42145,80,0.037814999999999994,5.66825,68,4,0.5292638821505755,Normal
1499265361.2447288,192.168.10.51,161.170.238.122,43277,443,0.06162,115.593149,20,19,0.15571857117587481,Normal
1499263842.8271642,192.168.10.5,52.84.26.24,51219,443,0.031239,5.502897,12,6,0.908612318202576,Normal
1499262390.171668,192.168.10.14,172.217.12.164,51688,443,0.036825,181.91317,12,13,0.06596553729452352,Normal
1499275829.097442,192.168.10.8,152.163.66.165,56376,80,0.028553,116.97508,23,18,0.1453300993681731,Normal
1499262254.974793,172.16.0.1,192.168.10.50,40568,80,0.013003,2020.679688,15259,55,0.02672368130420877,Ataque
1499263658.271618,192.168.10.12,8.43.72.62,34742,443,0.034929,6.997924,20,8,1.0002966594092761,Normal
1499273513.214313,192.168.10.25,35.160.220.137,52325,80,0.08405800000000001,58.851732,84,5,0.06796741343143477,Normal
1499277463.883666,192.168.10.9,54.77.135.34,21224,443,0.100123,60.911889,17,11,0.16417156263205038,Normal
1499272082.226966,192.168.10.14,52.201.35.194,54658,443,0.051055,3600.0,13,5,-1000.0,Normal
1499276918.399274,192.168.10.8,162.208.20.178,59760,80,0.085462,5.312469999999999,12,5,0.9411817854971416,Normal
1499275344.0751119,192.168.10.25,104.97.125.186,52505,443,0.023341999999999998,59.071713,300,23,0.3893572546304861,Normal
1499278333.623929,192.168.10.5,162.208.20.178,56038,443,0.084789,0.263344,12,4,15.189258156631626,Normal
1499272408.174968,192.168.10.8,23.208.80.212,54428,443,0.02507,0.22440500000000002,12,5,22.28114346828279,Normal
1499279385.416141,192.168.10.17,72.167.239.239,41599,80,0.028994,0.060101,68,4,66.55463303439213,Normal
1499278309.8561609,192.168.10.16,172.217.6.225,44530,443,0.036989,181.252625,320,24,0.12689471393862578,Normal
1499260942.9724019,172.16.0.1,192.168.10.50,37118,80,1295.705868,3060.119672,10961,57,0.018299937911709224,Ataque
1499262385.275682,192.168.10.14,23.50.75.27,51591,80,0.02301,99.478112,20,15,0.15078693893989464,Normal
1499266175.969017,192.168.10.14,104.196.137.206,53297,80,0.056133,65.114263,18,11,0.16893380180007564,Normal
1499273679.810909,192.168.10.9,34.196.254.146,19331,443,0.050421,3600.0,13,5,-1000.0,Normal
1499260943.159086,172.16.0.1,192.168.10.50,37190,80,1295.556156,3059.963307,15378,64,0.02058848217424065,Ataque
1499276535.137881,192.168.10.17,72.21.91.29,33447,80,0.023566999999999998,115.92045,224,17,0.138025689168736,Normal
1499266175.9052289,192.168.10.14,54.173.56.86,53290,443,0.051021,306.734826,576720,224,0.7270123282316826,Normal
1499278727.052905,192.168.10.5,162.208.20.178,59333,443,0.084977,0.587596,12,5,6.807398280451195,Normal
1499269563.486531,192.168.10.51,172.217.12.173,49010,443,0.036593,5.715345,80,5,0.6998702615502651,Normal
1499264648.2907221,192.168.10.17,172.217.10.78,47975,80,0.037181,115.69185900000001,212,16,0.12965475816236993,Normal
1499257395.511305,192.168.10.16,136.243.13.131,50958,80,0.11626600000000001,6.126907,68,4,0.4896434693720664,Normal
1499260538.1250632,172.16.0.1,192.168.10.50,33446,80,0.0005809999999999999,3373.842454,21159,64,0.018673071092963362,Ataque
1499273220.170769,192.168.10.8,64.12.245.38,54730,80,0.028463,115.76633899999999,23,16,0.12957134284085808,Normal
1499255482.1017401,192.168.10.9,185.22.116.41,14169,443,0.111831,65.454349,18,12,0.18333388358961453,Normal
1499277073.658768,192.168.10.14,98.139.225.43,55991,80,0.024967,15.738394,13,7,0.4447721921309126,Normal
1499262256.452715,172.16.0.1,192.168.10.50,42634,80,0.006102000000000001,2058.597811,16731,57,0.027202982389647558,Ataque
1499255245.828011,192.168.10.9,72.21.91.188,13882,80,0.024041999999999997,115.104277,23,16,0.13031661716618922,Normal
1499273980.841287,192.168.10.19,172.217.11.2,44321,443,0.036337,115.71850800000001,236,18,0.14690821972920698,Normal
1499263867.310297,192.168.10.16,172.217.12.130,51694,443,0.037038,0.318621,164,11,31.385250815231885,Normal
1499260047.35355,192.168.10.9,54.85.191.201,15917,80,0.050769999999999996,3600.0,29,8,-1000.0,Normal
1499258950.61561,172.16.0.1,192.168.10.50,54324,80,1.000404,4288.321924,18189,56,0.01212595530876007,Ataque
1499264336.641257,192.168.10.51,54.209.79.201,43381,80,0.050908,60.646248,140,10,0.1648906623209403,Ataque
1499259114.6514359,192.168.10.14,50.63.243.230,50642,80,0.032758999999999996,0.184738,12,4,21.65228594008813,Normal
1499276148.603915,192.168.10.14,52.94.232.32,55598,443,0.050681,65.20841,18,13,0.1993607879719809,Normal
1499274123.787725,192.168.10.16,131.117.217.70,58272,443,0.154853,5.439282,20,7,1.1030867677020604,Normal
1499275514.304283,192.168.10.12,52.42.178.188,47220,443,0.084829,61.105379000000006,188,14,0.21274722803044888,Normal
1499255998.903783,192.168.10.8,104.254.87.60,49506,443,0.0,3600.0,12,0,-1000.0,Normal
1499283168.289072,192.168.10.25,210.160.193.189,53582,443,0.189089,0.845995,120,8,9.45632066383371,Normal
1499259865.146769,172.16.0.1,192.168.10.50,59762,80,0.000779,3981.6914770000003,12459,63,0.015571271746728559,Ataque
1499275678.348975,192.168.10.9,172.217.12.162,20502,443,0.037022,180.42383600000002,24,10,0.049882544344085455,Normal
1499262256.545745,172.16.0.1,192.168.10.50,42834,80,0.017999,2065.45681,11021,62,0.02953341832405588,Ataque
1499278000.06862,192.168.10.17,192.107.16.75,50917,443,0.03246,10.142419,128,9,0.8873622752126488,Normal
1499261164.1249402,172.16.0.1,192.168.10.50,39634,80,1090.2438710000001,3088.501534,16885,68,0.02169336788809249,Ataque
1499271781.617491,192.168.10.17,23.208.161.199,37327,443,0.023543,116.44378700000001,344,27,0.231871538152568,Normal
1499284651.91591,192.168.10.16,209.85.201.154,45680,443,0.048818,181.112447,152,11,0.05521431666151581,Normal
1499278005.3408642,192.168.10.19,103.27.148.71,52108,80,0.27912600000000004,25.098089,224,17,0.6773424064278359,Normal
1499258397.253371,192.168.10.16,199.96.57.6,47890,80,0.023563999999999998,10.859091000000001,200,11,1.0129761321642852,Normal
1499259867.113873,172.16.0.1,192.168.10.50,59776,80,3.0043189999999997,3981.7703060000003,15330,60,0.014817529758332568,Ataque
1499257803.737593,192.168.10.8,72.21.91.29,50000,80,0.023946000000000002,116.85278000000001,23,17,0.13692442747190095,Normal
1499261198.5831099,192.168.10.12,52.2.68.86,46682,80,0.048269,1.098004,56,3,2.732230483677655,Normal
1499267836.45655,192.168.10.16,172.217.3.110,37300,80,0.037062,116.17526699999999,236,18,0.14633062990937654,Normal
1499267835.9173288,192.168.10.16,34.224.130.238,47410,443,0.05085,63.658754,224,17,0.25134013776015773,Normal
1499275421.011213,192.168.10.51,172.16.0.1,53000,443,0.00035499999999999996,2.007812,80,5,2.49027299368666,Normal
1499272560.01929,192.168.10.16,54.149.95.48,50584,443,0.083675,61.392439,188,14,0.21175246026632036,Normal
1499269348.803142,192.168.10.51,162.213.33.48,50937,443,0.095239,1.41916,92,6,4.227853096197752,Normal
1499284231.924473,192.168.10.19,183.79.215.137,36346,443,0.190465,116.193234,284,22,0.1807334151659812,Normal
1499279886.9796119,192.168.10.16,163.172.224.32,42812,443,0.09663200000000001,1.308913,1767,66,50.42351936301344,Normal
1499273264.745222,192.168.10.17,104.16.254.60,39068,443,0.015233000000000002,180.412733,20,11,0.05542846025174954,Normal
1499266546.413306,192.168.10.8,87.106.49.27,54053,443,0.112515,5.5263480000000005,12,4,0.723805305058603,Normal
1499262287.675872,172.16.0.1,192.168.10.50,50722,80,0.006034,935.819524,23968,54,0.05770343385141855,Ataque
1499257809.518508,192.168.10.17,198.255.77.108,34179,443,0.032451,7.297327,704,57,7.811079317125299,Normal
1499261113.424468,192.168.10.51,172.16.0.1,48486,443,0.000324,2.009246,80,5,2.488495684450783,Normal
1499265072.739495,192.168.10.12,204.11.109.66,50288,80,0.086739,118.26133700000001,224,17,0.1352935828892244,Normal
1499278794.430759,192.168.10.5,162.208.22.34,59998,443,0.043593,0.160327,12,4,18.71175784490448,Normal
1499274385.5678618,192.168.10.8,179.43.190.12,55811,80,0.119851,10.734905,13,11,1.024694675919349,Normal
1499278794.6059608,192.168.10.5,162.208.22.34,60001,443,0.044660000000000005,0.147502,12,4,27.118276362354408,Normal
1499265733.5437891,192.168.10.16,72.21.91.29,57342,80,0.023898,115.22904799999999,212,16,0.13017550921708557,Normal
1499266316.446651,192.168.10.8,35.186.228.179,53692,443,0.052777,0.46615200000000007,12,7,12.871338104309327,Normal
1499276428.506856,192.168.10.51,172.16.0.1,53302,443,0.000354,1.998896,80,5,2.501380762180723,Normal
1499259346.973311,172.16.0.1,192.168.10.50,56998,80,2873.553446,3894.699532,22556,57,0.013608238469883583,Ataque
1499257068.617743,192.168.10.15,198.232.125.123,49815,443,0.019747,2.319064,12,5,2.156042265327736,Normal
1499260857.460916,192.168.10.15,199.244.50.75,52646,80,0.086339,15.176517,13,6,0.3953476281810904,Normal
1499255500.356209,192.168.10.15,63.238.216.26,49554,80,0.037625,3600.0,12,18,-1000.0,Normal
1499275512.3314269,192.168.10.12,72.167.239.239,47240,80,0.029422000000000004,0.118171,68,4,33.849252354638615,Normal
1499263039.0391731,192.168.10.12,34.224.252.205,40430,443,0.062449,5.5046230000000005,92,6,1.0899929023295507,Normal
1499259587.950592,172.16.0.1,192.168.10.50,58224,80,0.9983989999999999,4052.346882,22581,60,0.01455946435930013,Ataque
1499255479.884664,192.168.10.9,23.61.187.27,14124,80,0.03737,113.357743,23,16,0.14114607063056997,Normal
1499281560.1414711,192.168.10.14,199.38.164.54,57523,80,0.023309,11.045667,13,5,0.4526661902807681,Normal
1499265728.2182279,192.168.10.16,72.167.239.239,39988,80,0.02914,0.066985,68,4,59.71486153616481,Normal
1499257423.480356,192.168.10.15,107.20.218.31,49923,443,0.050483999999999994,3.3064730000000004,12,8,2.1170594769713835,Normal
1499263955.5124009,192.168.10.14,205.180.87.172,52703,443,0.09049199999999999,3.034822,43,6,1.9770517018790563,Normal
1499257113.589201,192.168.10.17,54.230.37.177,58256,443,0.030477999999999998,116.106302,656,53,0.4478654397243658,Normal
1499267029.761096,192.168.10.16,63.251.109.83,33654,80,0.090285,9.295035,20,5,0.5379215893216109,Normal
1499276579.226137,192.168.10.8,52.202.233.245,59209,80,0.051064,6.024821,12,4,0.4979401047765567,Normal
1499262586.576078,192.168.10.14,151.101.44.239,51731,443,0.047421,115.583102,23,23,0.19899102552205247,Normal
1499264926.746552,192.168.10.8,172.217.10.6,53151,443,0.037132,180.944422,12,15,0.07737182415051182,Normal
1499284380.289989,192.168.10.16,198.41.214.184,52590,80,0.015372,46.034331,20,9,0.19550626248918446,Normal
1499255463.124776,192.168.10.8,54.152.215.30,49374,443,0.052396000000000005,5.626523000000001,12,3,0.5331889694576916,Normal
1499277584.109437,192.168.10.51,23.203.66.138,37462,443,0.023336000000000003,115.702703,272,21,0.18149964914821395,Normal
1499259673.960625,192.168.10.12,192.229.163.28,59894,443,0.026688,0.167215,128,9,53.82292258469635,Normal
1499263956.170611,192.168.10.14,199.187.193.19,52713,80,0.060173000000000004,115.876668,23,16,0.12944797480714576,Normal
1499278562.748395,192.168.10.5,162.208.20.178,58001,443,0.08555800000000001,0.264922,12,4,15.09878379296548,Normal
1499282052.1405618,192.168.10.8,172.217.10.226,61302,443,0.036308,208.659598,12,67,0.3163046446586176,Normal
1499278486.6609519,192.168.10.19,120.50.129.111,35047,80,0.217049,0.43519300000000005,20,4,9.191324308984749,Normal
1499273670.4113631,192.168.10.17,151.101.0.249,59081,80,0.015087,116.090263,260,20,0.16366575033084388,Normal
1499271123.8292449,192.168.10.16,69.172.216.111,60124,443,0.023794,0.521007,190,8,15.354880068789862,Normal
1499260206.765733,172.16.0.1,192.168.10.50,33326,80,0.0008880000000000001,3703.449839,24271,60,0.015931091972324674,Ataque
1499280513.93088,192.168.10.19,178.154.131.215,46147,443,0.100886,65.6248,212,16,0.24381026685033705,Normal
1499255457.401722,192.168.10.8,52.84.145.84,49229,443,0.022316,115.275605,23,32,0.2689207313203865,Normal
1499264599.020444,192.168.10.15,178.172.160.2,55005,443,0.142256,0.816236,2231,9,11.02622280810942,Normal
1499259057.098092,192.168.10.19,172.217.11.46,58522,80,0.036862,5.489234,68,4,0.5465243420120185,Normal
1499278394.564131,192.168.10.51,104.27.206.87,38538,80,0.015218,27.637902,20,119,4.269499182680364,Normal
1499276072.82735,192.168.10.8,104.16.26.216,58159,80,0.015375,46.225263,16,9,0.1946987299996541,Normal
1499261159.853182,172.16.0.1,192.168.10.50,37992,80,0.000681,2864.265231,19674,60,0.020598651047201152,Ataque
1499272197.669569,192.168.10.25,192.168.10.50,52171,21,0.00028,0.160602,312,24,149.43774050136358,Normal
1499273137.044615,192.168.10.14,74.125.192.109,54819,465,0.04894,1.8042189999999998,12,6,3.3255386402648446,Normal
1499262221.541731,172.16.0.1,192.168.10.50,58900,80,1.011935,934.626573,15222,51,0.05456724800397902,Ataque
1499274705.097661,192.168.10.9,52.45.62.100,19843,443,0.050821,6.480999,117,8,1.2343776013543593,Normal
1499263133.595227,192.168.10.8,199.187.193.1,52349,443,0.060278,117.46230600000001,23,21,0.1702673877354323,Normal
1499255918.457802,192.168.10.25,52.84.86.36,49269,80,0.029356,107.096994,96,6,0.04668665116781896,Normal
1499281815.363815,192.168.10.25,192.168.10.3,53454,3268,8.4e-05,3600.0,144,10,-1000.0,Normal
1499279622.1235359,192.168.10.17,54.192.37.4,34009,443,0.030978,24.772567000000002,152,11,0.4036723364195564,Normal
1499281221.171479,192.168.10.15,54.235.139.27,57050,443,0.05125,6.059582,12,5,0.825139423808441,Normal
1499265079.096146,192.168.10.12,108.59.6.118,35986,80,0.028436000000000003,0.267921,1582,4,14.929774075193805,Normal
1499275060.9476461,192.168.10.19,54.192.37.190,56976,443,0.031349,117.42048700000001,7028,402,3.415076961825239,Normal
1499275679.440299,192.168.10.9,63.251.98.12,20524,443,0.023766,5.604089,24,7,1.0706468080717488,Normal
1499259835.975751,192.168.10.25,192.168.10.3,50382,3268,0.000102,3600.0,144,10,-1000.0,Normal
1499264842.5017679,192.168.10.51,172.16.0.1,49855,443,0.000352,1.9974169999999998,80,5,2.503232925323054,Normal
1499270888.764808,192.168.10.51,172.217.11.4,41345,443,0.036842,115.708996,236,18,0.1469202964996775,Normal
1499262203.405255,172.16.0.1,192.168.10.50,51640,80,0.011005,1020.567559,25477,60,0.05585127559399524,Ataque
1499278070.252595,192.168.10.5,162.208.20.178,53540,443,0.085996,0.561234,36,6,10.69072793166487,Normal
1499267472.7234302,192.168.10.9,72.167.239.239,17992,80,0.029151,1.158037,12,4,3.454121068670517,Normal
1499267021.127115,192.168.10.25,188.165.12.138,51761,443,0.09577000000000001,32.162081,144,10,0.3109251543766712,Normal
1499262271.791323,172.16.0.1,192.168.10.50,46622,80,0.013981,935.164553,22534,57,0.0609518397774429,Ataque
1499284140.589845,192.168.10.25,204.79.197.200,53781,443,0.022918,22.942957999999997,168,12,0.43586358829580735,Normal
1499278768.215283,192.168.10.5,162.208.20.178,59678,443,0.085474,0.314487,12,4,12.719126704760452,Normal
1499272871.161687,192.168.10.9,169.54.33.200,19075,443,0.042866,5.453688,24,6,0.916810789322748,Normal
1499259209.014201,192.168.10.16,23.5.251.27,45150,80,0.097485,24.330883,104,7,0.2877002038931344,Normal
1499266835.964518,192.168.10.19,211.233.74.132,42778,80,0.24790399999999999,96.549791,1343,13,0.13464555298726644,Normal
1499262271.013333,172.16.0.1,192.168.10.50,45180,80,0.009998,2116.009268,13870,59,0.027410087884359877,Ataque
1499262796.175014,192.168.10.14,178.255.83.1,52182,80,0.02333,0.079689,12,4,50.19513358179925,Normal
1499262126.7568119,192.168.10.9,54.192.37.124,16332,443,0.031032,5.147098000000001,24,7,1.165705413030799,Normal
1499262256.392734,172.16.0.1,192.168.10.50,42564,80,0.027023000000000002,2058.623321,15389,64,0.0306029759584172,Ataque
1499260847.010556,192.168.10.17,103.235.252.231,52100,80,0.28886300000000004,70.577628,140,10,0.14168795811613275,Normal
1499263147.808572,192.168.10.9,192.168.10.3,16762,389,0.000133,0.004483,12,4,892.2596475574394,Normal
1499257012.864534,192.168.10.12,178.172.160.2,50480,443,0.14648,0.44901599999999997,111,5,11.135460651736238,Normal
1499273044.860497,192.168.10.16,104.16.132.156,43286,443,0.015125,118.557102,20,30,0.24460786836709286,Normal
1499262203.411228,172.16.0.1,192.168.10.50,51698,80,0.013013,1020.603197,13942,65,0.06368782715071193,Ataque
1499271297.4350839,192.168.10.5,151.101.0.68,52095,80,0.015194999999999998,115.79206,23,16,0.1295425610357049,Normal
1499275901.225338,192.168.10.8,184.73.199.125,57347,80,0.05105,0.23196599999999998,199,3,12.932929825922768,Normal
1499278468.200345,192.168.10.5,162.208.22.34,57145,443,0.040577999999999996,0.281645,12,4,14.202275914715328,Normal
1499273587.300269,192.168.10.8,23.15.4.16,55120,80,0.015163999999999999,118.26998200000001,23,19,0.15219415523374308,Normal
1499260392.3489358,192.168.10.15,162.248.16.24,51074,443,0.086648,6.388038,49,7,1.095798115164625,Normal
1499284928.783779,192.168.10.16,104.20.16.243,41380,443,0.015341,117.15975900000001,20,22,0.1792424308418046,Normal
1499264908.773836,192.168.10.9,54.149.94.193,17441,443,0.084803,6.055258,12,6,0.9908743772767404,Normal
1499258047.526511,192.168.10.19,35.161.252.150,56140,443,0.084539,61.783772,212,16,0.24278219853588726,Normal
1499259690.553385,192.168.10.8,63.251.98.12,51124,443,0.024293000000000002,5.932156,12,6,0.8428638761354219,Normal
1499263196.9355779,192.168.10.14,178.255.83.1,52387,80,0.023397,0.08948400000000001,12,4,44.70072862187654,Normal
1499280764.381902,192.168.10.12,178.255.83.1,55982,80,0.023268,0.152248,68,4,26.272923125426935,Normal
1499260296.686895,192.168.10.16,115.159.27.49,56658,443,0.385319,61.62615,200,15,0.24340316570157314,Normal
1499262204.46322,172.16.0.1,192.168.10.50,54098,80,0.013981,1034.238031,23945,53,0.04737787485209968,Ataque
1499280031.414688,192.168.10.17,72.21.91.29,34704,80,0.024503,225.349515,380,30,0.12868898342204113,Normal
1499260157.810242,192.168.10.14,23.208.79.179,51149,443,0.023362,0.337231,12,62,183.8502391535772,Normal
1499278692.891011,192.168.10.14,162.247.242.20,56595,443,0.035404000000000005,116.109972,23,17,0.137800394956602,Normal
1499278564.386618,192.168.10.5,162.208.20.178,58057,443,0.08542000000000001,0.291769,12,4,13.709475646830196,Normal
1499261032.5430448,192.168.10.51,172.16.0.1,48446,443,0.000364,2.71012,80,5,1.8449367555680187,Normal
1499281444.886933,192.168.10.8,151.101.0.207,61151,443,0.015156999999999999,115.698508,23,20,0.17286307615997956,Normal
1499278730.912865,192.168.10.19,74.119.117.71,44176,80,0.086859,3600.0,1588,10,-1000.0,Normal
1499278229.187992,192.168.10.5,162.208.20.178,55061,443,0.085164,0.267391,12,4,14.959366620417292,Normal
1499266921.342832,192.168.10.17,89.184.81.135,38105,443,0.143021,32.834241999999996,308,24,0.7309442380305293,Normal
1499284081.520794,192.168.10.14,23.61.187.27,58362,80,0.036899,66.5191,18,11,0.16536603772450312,Normal
1499274926.077286,192.168.10.8,52.87.138.237,55849,443,0.051802999999999995,62.854510999999995,1478,15,0.22273659880990881,Normal
1499262256.5097349,172.16.0.1,192.168.10.50,42764,80,0.015030000000000002,2065.460786,2252,58,0.02759674760535492,Ataque
1499259512.9703689,172.16.0.1,192.168.10.50,57820,80,3.0037130000000003,3729.448696,28361,59,0.014747488029260184,Ataque
1499284686.4964302,192.168.10.8,192.168.10.50,62234,40186,8.2e-05,0.023740999999999998,13152,14,505.45469862263593,Normal
1499259043.803234,172.16.0.1,192.168.10.50,55274,80,3.003861,4197.315588,19733,64,0.014294850778325607,Ataque
1499278866.78269,192.168.10.5,162.208.20.178,60539,443,0.084779,0.5694520000000001,12,4,7.024297043473377,Normal
1499282050.72778,192.168.10.8,54.192.48.102,61288,443,0.031072000000000002,183.118055,12,72,0.3877280151320959,Normal
1499257576.960515,192.168.10.17,104.16.24.216,58581,80,0.015137999999999999,46.873965000000005,20,13,0.2773394569885437,Normal
1499269628.654829,192.168.10.9,178.255.83.1,18255,80,0.023417,0.05022,12,4,79.64954201513342,Normal
1499260830.854043,192.168.10.16,31.13.66.5,44222,443,0.06189600000000001,180.35585600000002,140,10,0.05544594016398337,Normal
1499282842.72781,192.168.10.15,46.51.247.29,57466,443,0.193847,8.181657000000001,12,55,6.722354652608879,Normal
1499262203.478227,172.16.0.1,192.168.10.50,51980,80,0.012025,1020.695138,25369,51,0.049965947814674505,Ataque
1499262107.256463,192.168.10.14,216.58.209.142,51547,443,0.141013,181.444371,13812,15,0.07715863502869427,Normal
1499278905.6123981,192.168.10.9,66.235.153.38,22153,80,0.060244000000000006,3600.0,12,3,-1000.0,Normal
1499261608.220098,172.16.0.1,192.168.10.50,48794,80,0.0007099999999999999,1613.917797,12421,58,0.035937394152175645,Ataque
1499261163.8868911,172.16.0.1,192.168.10.50,39542,80,1090.422912,2901.504894,19674,60,0.020334275541635534,Ataque
1499280347.015591,192.168.10.51,23.194.142.163,34982,443,0.022978,116.48261799999999,812,66,0.5666081440580261,Normal
1499276382.997159,192.168.10.9,66.102.255.50,20721,443,0.083963,0.47426899999999994,12,11,21.085080407954127,Normal
1499275733.507723,192.168.10.16,192.168.10.3,54544,88,8.6e-05,0.0010630000000000001,92,6,5644.402634054562,Normal
1499259676.528102,192.168.10.12,65.52.108.11,37258,443,0.049732,3600.0,128,9,-1000.0,Normal
1499266405.907745,192.168.10.14,54.231.72.219,53480,443,0.050727999999999995,6.414322,12,8,1.0913078576348365,Normal
1499274029.506688,192.168.10.8,172.217.9.232,55648,443,0.036476999999999996,180.350574,12,22,0.11643988446635052,Normal
1499255922.5627449,192.168.10.25,74.119.118.67,49385,80,0.025422,0.076585,96,6,52.22954886727165,Normal
1499278700.6550741,192.168.10.5,162.208.22.34,59149,443,0.040381,0.130563,12,4,30.636550937095496,Normal
1499284476.26001,192.168.10.25,54.173.252.74,53948,443,0.050892,0.102618,24,5,48.72439533025394,Normal
1499278237.465344,192.168.10.14,54.192.48.208,56487,443,0.030251999999999998,117.34640700000001,23,19,0.15339199946701396,Normal
1499277260.315349,192.168.10.51,172.217.10.131,43183,443,0.037063,116.05713600000001,548,44,0.370507161231344,Normal
1499267837.0171552,192.168.10.16,129.146.12.99,55992,443,0.08722200000000001,65.527929,176,13,0.19838869011105176,Normal
1499270109.5642462,192.168.10.51,213.13.146.142,39304,443,0.137649,10.576149000000001,20,9,0.850971369635583,Normal
1499258030.461676,192.168.10.15,172.217.7.130,50319,443,0.042418,180.595062,12,11,0.055372499609097826,Normal
1499277018.887887,192.168.10.8,52.25.20.60,59892,80,0.083887,10.168334,13,6,0.59006716341143,Normal
